,subject_id,session_id,sociability,spikes_AA_2-during_imputed,lfp_MeA_30-80Hz_2-during_imputed,coherence_MePV-MeD_30-80Hz_3-after_imputed,lfp_CeA_30-80Hz_4-change-during_imputed,lfp_STIA_12-30Hz_4-change-during_imputed,spikes_AA_3-after_imputed,coherence_STIA-CeA_12-30Hz_4-change-during_imputed,coherence_CeA-MeD_30-80Hz_5-change-after_imputed,coherence_CeA-AA_30-80Hz_5-change-after_imputed,coherence_CeA-MeD_30-80Hz_1-before_imputed,spikes_AA_2-during_scaled,lfp_MeA_30-80Hz_2-during_scaled,coherence_MePV-MeD_30-80Hz_3-after_scaled,lfp_CeA_30-80Hz_4-change-during_scaled,lfp_STIA_12-30Hz_4-change-during_scaled,spikes_AA_3-after_scaled,coherence_STIA-CeA_12-30Hz_4-change-during_scaled,coherence_CeA-MeD_30-80Hz_5-change-after_scaled,coherence_CeA-AA_30-80Hz_5-change-after_scaled,coherence_CeA-MeD_30-80Hz_1-before_scaled,embed_supervised1,embed_supervised2,embed1,embed2,embed_scaled_supervised1,embed_scaled_supervised2,embed_scaled1,embed_scaled2,embed_pca1,embed_pca2,day
30,14_14,14_14_01,affiliative,9.181911523866168,11.6041,0.6940161602704402,0.8983282167208451,1.1103378879657262,15.42505219203052,-0.08494632205346675,-0.013237151381690727,-0.03066905864865751,0.26539027423259487,-0.7528854018626646,1.013167540504891,4.361807060000876,0.06485826637973476,0.7750015025969254,-0.4572542294624658,-0.5621481208471235,-0.19335890486225465,-0.28586849918961604,0.44753795352592907,-2.9585748,1.2078584,0.42744565,1.2023503,21.010784,3.2370906,1.5086248,9.523889,-7.042581456440315,1.7481606333932311,1
31,14_14,14_14_02,affiliative,13.92285891883239,9.0122,0.4619017591007082,0.8912587803109338,0.7158713461716242,17.620571872642323,-0.06916469824177213,-0.009843283667739877,-0.02017473225931688,0.21275045853433103,-0.15903273666313836,0.16340363003741998,2.297037321229938,0.051552124655644904,0.15293187560330548,-0.10482633491019659,-0.10813833736180249,-0.04119830015069701,-0.05661924722366192,0.0921703473490279,-2.5811045,3.2636828,1.78469,-0.26041457,20.796167,3.7285104,3.1736023,11.973339,-1.4878036365904856,0.26738619373724765,2
32,14_14,14_14_03,affiliative,14.3603625603279,8.5279,0.6896878655560077,0.9224838979891685,0.6686146966464748,17.74146358080159,-0.06712338100499952,-0.009542750103067679,-0.018932604612952982,0.20733810036341696,-0.10423088338535948,0.004624100796555953,4.323304787406823,0.11032425542910607,0.07840863160553672,-0.08542062857486314,-0.04941320186559236,-0.027724183658570246,-0.029484886883546113,0.0556319069792004,-2.199583,3.5792015,1.9351265,-0.37282532,20.781773,3.59033,3.6595445,11.935836,-0.9756298174467154,-0.03119765111898162,3+
33,15_17,15_17_01,affiliative,20.396928427852398,5.3859,0.18523804047474024,0.9112,0.267100000000001,20.654154560638574,-0.060017449512570153,-0.0053166923588787475,-0.005766704545291802,0.01602993360623668,0.6519113874375916,-1.025492109971141,-0.1640201192216598,0.08908562519918475,-0.5547758621650396,0.38212860752184385,0.1550120497329603,0.16174681406431313,0.2581250682475971,-1.2358757542991965,-0.5521671,6.7224927,5.669869,-0.00060299935,19.925259,5.015598,5.803458,16.27059,6.130523241266158,-1.752443878927792,1
34,15_17,15_17_02,aversive,26.065457627406374,6.5545,0.1678608486177483,0.6098999999999997,-0.7736000000000001,24.186518439082704,-0.01299320622586364,-0.008879461889000427,0.0021517518723581375,0.05068645673353981,1.3619532614500853,-0.6423623187861854,-0.3185986361526139,-0.47802330244425284,-2.1959489205132305,0.9491486053228421,1.5078174877474018,0.0020136683312565145,0.43110427083034764,-1.0019120616305246,12.941936,22.69616,5.369433,-1.5014684,-16.0082,9.635843,6.1632533,17.445555,12.498191641301108,-1.1768142400517216,2
35,15_17,15_17_03,aversive,23.36407046873708,6.9093,0.17666121812986008,0.6955999999999998,-0.3864000000000001,22.70519597849698,-0.1024642010553969,0.017418056785386604,-0.002614743642292045,0.04615606280363879,1.0235765974071875,-0.5260398389706606,-0.24031509766021542,-0.3167181743359136,-1.5853385542285965,0.7113646489559666,-1.0661069369795135,1.1810361527551028,0.32697986201240475,-1.0324964249029134,12.836944,22.000254,5.3124433,-0.9303373,-15.555949,8.637418,5.6566424,16.11865,9.409205437838365,-0.9422033706487767,3+
36,16_16,16_16_01,aversive,25.79153567145935,2.2417,0.16635018821776193,0.9102328660134593,-0.2841292250179188,23.02303229988842,-0.028983640135412388,-0.001361466690374357,0.006411869853773712,0.08033168441486388,1.327641705120959,-2.0563295987985732,-0.33203669024892396,0.08726527897285016,-1.4240586075033326,0.762384180481646,1.0478006020495665,0.33907533132396334,0.5241668290444907,-0.8017792637486202,13.446059,22.743093,4.855704,-1.3767565,-15.497024,9.584005,6.677549,17.468801,12.41779238139295,-3.6257857979705173,1
37,16_16,16_16_02,aversive,20.672498368548233,5.2695,0.18437704439655744,0.8880509104911809,0.15194423063843798,20.72880150689808,-0.04657086755457288,-0.005014169817210878,-0.005175292843951771,0.1376883247134672,0.6864293708906147,-1.0636542764044192,-0.17167909530618253,0.045514250067195575,-0.7363753107953414,0.3941110398987029,0.5418467529429101,0.17531010431568064,0.27104449586077173,-0.41456871426456293,13.229262,21.400818,5.492586,-0.081787504,-15.26889,8.858367,6.140784,16.302647,6.420408820302559,-1.8755224327805136,2
38,16_16,16_16_04,aversive,22.33291402849572,4.2874,0.17852983670344857,0.8952458700388495,0.010499042448958162,21.47296032247236,-0.04086625825133044,-0.0038293756627534696,-0.0014168700665437017,0.11908407197641119,0.8944135948973587,-1.3856393593436156,-0.22369283267102366,0.0590566523025631,-0.9594328990432166,0.5135644553708303,0.7059584099901542,0.22842914435955214,0.35314748926183176,-0.540164685150451,13.306285,22.16198,5.3270736,-0.38357294,-15.673507,9.084938,6.115872,16.84309,8.365725682495192,-2.443239471869325,3+
39,16_18,16_18_01,aversive,21.366071428571427,8.0011,0.18909954887852062,0.38530796215527574,0.04660000000000153,18.409470752089135,-0.05819485410015393,-0.005861296531258792,-0.0068104559180632365,0.1566885736961392,0.7733065656560925,-0.16808920914374453,-0.12967013637718686,-0.9007519773177198,-0.9025020650724815,0.02180881828533689,0.20744493993778482,0.13733004028814316,0.23532425068494425,-0.28629940123275566,13.694892,21.6554,2.2137344,-1.3662001,-15.933692,8.499237,6.0198836,15.975074,5.167910553554258,-2.9680621347692107,1
40,16_18,16_18_02,aversive,38.12957746478873,9.0414,0.13620371875196718,-0.09881333011532956,0.09590000000000032,28.698961937716263,-0.028690226626018632,0.006261447301839362,0.01868310381972231,-0.004242564016994521,2.873108969763325,0.17297695701209095,-0.6002041006727109,-1.811968395867132,-0.8247564786627921,1.6734923566238302,1.056241596807838,0.6808409216419103,0.7922327441898726,-1.372733926312747,12.859085,23.171078,6.5407186,-1.7465726,-16.69784,9.708951,6.3627205,18.066307,24.227302049357416,-2.0536636802879027,2
41,16_18,16_18_03,affiliative,2.1974025974025975,10.9108,0.25001623018919855,0.5196078706457297,0.30819999999999936,8.815699658703071,-0.1003564118504313,-0.01919625129723591,-0.0406417868725558,0.34551155391300337,-1.6277673390666578,0.7858665955891543,0.41221317427817383,-0.6479717679362627,-0.48996159033059367,-1.5181967563020395,-1.0054695189294143,-0.46052908446551266,-0.5037234048375514,0.9884309446234613,-3.3752801,-0.3538111,-2.0250974,2.762575,20.837284,2.2639816,2.915875,8.327146,-16.190506520181057,-0.6519646040688014,3+
42,17_14,17_14_01,aversive,21.608540925266905,7.8405,0.003993073072721498,0.5205120900639746,0.22154490198696042,20.849056603773583,-0.053223053249519946,-0.004739508051561963,-0.006459573140651362,0.141263904944416,0.8036783763610755,-0.22074250750443572,-1.7762816683125362,-0.6462698399421197,-0.6266157771543865,0.41341455649902,0.350474976305512,0.1876242850306477,0.24298930809454736,-0.3904302295356425,13.011236,21.706757,5.569866,-0.20202047,-16.28628,8.295592,6.1217666,16.03843,6.7553950633688205,-1.1914727361572066,1
43,17_14,17_14_02,aversive,23.29014598540146,8.1917,0.0068643844721309535,0.40406559794639807,0.2089910492748963,22.91231343283582,-0.049158411942065605,-0.0031237819497962026,-0.004239184088864104,0.1208293509835846,1.014316791761808,-0.10560030087756864,-1.7507399662112806,-0.8654462265091253,-0.6464130720996262,0.7446114328505762,0.4674076153014659,0.26006372033401387,0.2914938533422205,-0.5283824322177062,12.417375,21.936983,5.1353045,-0.8118216,-16.441063,8.63301,6.3347483,16.665283,9.202558944786539,-0.18747019397719344,2
44,17_14,17_14_05,aversive,21.275,6.7087,0.0044487793975730465,0.6930665617007898,0.21816728786276762,21.58266129032258,-0.04883639490744263,-0.004502397268990519,-0.005829115015219148,0.1350062527191296,0.7618989278835041,-0.5918072838719973,-1.772227940389675,-0.321486629288173,-0.6319422394414256,0.5311738083960902,0.47667148357713873,0.19825490563833828,0.256761707416718,-0.4326751892128271,13.238685,21.662329,5.1920066,-0.38397712,-16.064028,8.078138,6.0381193,16.4986,7.1122777607037415,-0.9025158019833309,3+
45,18_19,18_19_01,aversive,15.192476591330564,8.51379583917726,0.2036766251934342,0.8638695885673116,0.618894246693432,18.27360837996569,-0.06540575158039193,-0.008924375774227231,-0.017582877083396297,0.19909746931143996,1.1125352756954197e-15,-5.82385097509315e-16,-2.4689925452498057e-16,-8.358677583009966e-16,-1.225567100740705e-15,5.702865762596146e-16,3.992397432013372e-16,2.333236843854682e-16,3.7895148719540616e-16,-7.49503571298661e-16,13.817825,18.760344,2.0252035,-1.2519878,-14.920179,7.9020123,3.728702,12.628447,9.514140464928777e-15,-2.012175616589146e-15,1
46,18_19,18_19_02,aversive,15.192476591330564,8.51379583917726,0.2036766251934342,0.8638695885673116,0.618894246693432,18.27360837996569,-0.06540575158039193,-0.008924375774227231,-0.017582877083396297,0.19909746931143996,1.1125352756954197e-15,-5.82385097509315e-16,-2.4689925452498057e-16,-8.358677583009966e-16,-1.225567100740705e-15,5.702865762596146e-16,3.992397432013372e-16,2.333236843854682e-16,3.7895148719540616e-16,-7.49503571298661e-16,13.777792,18.802462,2.0938504,-1.1959218,-14.895024,7.97167,3.5130024,12.367216,9.514140464928777e-15,-2.012175616589146e-15,2
47,18_19,18_19_03,affiliative,15.192476591330564,8.51379583917726,0.2036766251934342,0.8638695885673116,0.618894246693432,18.27360837996569,-0.06540575158039193,-0.008924375774227231,-0.017582877083396297,0.19909746931143996,1.1125352756954197e-15,-5.82385097509315e-16,-2.4689925452498057e-16,-8.358677583009966e-16,-1.225567100740705e-15,5.702865762596146e-16,3.992397432013372e-16,2.333236843854682e-16,3.7895148719540616e-16,-7.49503571298661e-16,-2.7897644,3.6241646,1.814011,-1.1819066,20.358303,4.46344,3.616051,12.689821,9.514140464928777e-15,-2.012175616589146e-15,3+
48,19_18,19_18_01,aversive,10.014035087719298,6.0678,0.22596410704684383,1.3375204844709387,0.5052269270972389,10.131782945736434,-0.07699917470455862,-0.014508985696477978,-0.022774538269975487,0.26608583911944633,-0.6486533243892484,-0.8019286968194884,0.19825791873497678,0.8915089666553566,-0.1792521788564682,-1.3069372235360437,-0.3335225566938308,-0.25038030190594046,-0.11341218095645049,0.4522336620025312,14.429763,17.701923,-1.9696211,2.2727962,-14.504429,7.669035,2.7528462,8.941898,-8.277579181553982,-5.059369848512725,1
49,19_18,19_18_02,aversive,25.20716510903427,7.9079,0.173296312210781,0.2963392450749893,0.054632010038940804,22.867697594501717,-0.04671152348031499,-0.0021982126747192056,-0.0007592574217043929,0.10753793120009103,1.2544432519323108,-0.1986451705834482,-0.2702475614819891,-1.068209507145843,-0.8898356689157704,0.7374496359846101,0.5378003273561602,0.3015606767472636,0.3675130808510063,-0.6181118503111703,12.584362,22.408415,5.001726,-1.0749227,-16.449118,9.043429,6.355041,16.570478,10.779587857955732,-1.2244471460752082,2
50,19_18,19_18_03,affiliative,8.389728096676738,8.4979,0.23541175424049024,1.1270039581751328,0.6574080762016448,7.943359375,-0.08955086402060214,-0.016390333093675238,-0.027942773464611756,0.297907540974276,-0.8521145643846608,-0.005211509108928474,0.28229930492092375,0.4952733162111617,0.0607359079107265,-1.6582260405910931,-0.694612759878697,-0.33472859764337287,-0.22631261957420967,0.6670596803428434,-2.751834,-0.16270684,-1.7739854,2.9374235,20.318813,2.9398553,2.6353333,8.565926,-11.278313911677243,-5.083133061747341,3+
51,19_18,19_18_06,affiliative,6.638513513513513,9.9184,0.24043939502683861,1.0979370968613158,0.8695400354889591,8.101694915254237,-0.09505304838270613,-0.01728954834112752,-0.03240737625701554,0.3140492569368998,-1.0714722920514888,0.4605046199157417,0.32702259869652917,0.4405634703776428,0.3952657977896111,-1.6328097978776381,-0.8529010045322054,-0.3750439980509251,-0.3238421619680199,0.7760312427454502,-2.9709628,-0.57703763,-2.0990782,2.7276917,20.471312,2.463754,2.2438881,8.481846,-12.875104866341035,-3.5797415472796406,3+
52,19_20,19_20_01,affiliative,11.16344446588185,10.8939,0.21786348666223457,0.8468460123342672,0.9619883365878437,16.467069664605035,-0.07924066143010175,-0.011799381345904749,-0.026699448295793772,0.24423323775113964,-0.5046779191038192,0.7803258686757316,0.12619898679830005,-0.03204189200855746,0.5410558055282011,-0.2899881251368698,-0.39800621915415024,-0.12889794865525012,-0.19915209927712035,0.3047083233594981,-2.9844077,2.2163284,0.79827416,0.39484644,21.431513,3.389489,2.8061721,11.022704,-4.720249116482165,1.3757429318983403,1
53,19_20,19_20_02,affiliative,9.184335850125294,12.0645,0.22483298195350146,0.8382700835627557,1.13058189864324,15.58008024447343,-0.08604018861712508,-0.013211579734264216,-0.031179246384821245,0.2664083097947174,-0.7525817299400814,1.1641113671877197,0.1881960145544173,-0.04818356399381591,0.8069260965402797,-0.4323689093255182,-0.5936167534576877,-0.19221242607644512,-0.2970135839276455,0.45441063831624406,-3.1562397,1.4233664,0.123197004,0.9579412,21.196898,2.8616433,1.4717407,9.24388,-7.038941631381549,2.052425108822646,2
54,19_20,19_20_03,aversive,8.904359439080274,12.2301,0.2258189279813793,0.8370568819528452,1.1544321411482583,15.4546014746342,-0.08700208995162967,-0.01341135767131559,-0.03181298512012192,0.26954532664967773,-0.787651669351056,1.2184039338659913,0.19696648080797377,-0.05046706038947342,0.8445376805071354,-0.4525109372271427,-0.6212889766600336,-0.20116926655222708,-0.31085764838871455,0.4755884132665581,-4.904682,0.28084168,0.36532292,1.0819813,4.8916106,11.122018,1.7927977,9.508642,-7.366957589409361,2.1481525720882058,3+
55,20_19,20_19_01,affiliative,5.46749226006192,7.0254,0.24013489510837777,1.2024999999999997,0.4910999999999994,8.171378091872793,-0.041751444854444986,-0.06055600327344953,-0.014166138544469103,0.07997076599377473,-1.218154808104269,-0.4879760286364373,0.32431392481017074,0.6373724842185442,-0.2015301957193859,-1.6216241567566494,0.6804931357687312,-2.3148514687916113,0.07463887868095219,-0.8042157980264525,-3.0777023,-0.45356268,-1.9111387,2.7331512,19.792406,3.796971,2.7736886,10.043221,-13.207599369407154,-4.163446533684327,1
56,21_20,21_20_01,aversive,9.418300653594772,7.985,0.030706976517876294,1.4599627747131239,1.2994000000000003,28.072413793103447,-0.051541218060815665,-0.007656491390929358,-0.027313232072538756,0.182629690957086,-0.7232752199689404,-0.17336765312635397,-1.5386485910022216,1.1219706855981115,1.0731504836914365,1.5729179708000631,0.3988584404529591,0.05684430588555915,-0.21256024635272,-0.11117278613556401,13.600437,19.213558,6.3195925,-1.8967613,-15.164728,7.7313423,3.9947143,11.366287,0.933210526667056,10.26012160021364,1
57,22_21,22_21_01,affiliative,6.367601246105918,11.840712744702214,0.21829426883552652,1.2629396599321585,1.6798562220324507,23.505244755244757,-0.07385129764628923,-0.011317710236449766,-0.03624402577933666,0.24159506077951393,-1.1054068537819282,1.0907418956901198,0.1300310023515478,0.7511324269044406,1.6731259823755855,0.8397895992847044,-0.24296362570447053,-0.10730271470270532,-0.40765402376993914,0.2868981805495076,-3.1423826,1.7018052,5.3584137,-1.3182418,21.314993,2.9416826,3.7108624,10.833687,-4.834025827356905,9.584617029487896,1
58,23_22,23_22_01,affiliative,1.8295081967213114,11.1887,0.23049644063807245,1.168000000000001,1.3129424361961899,11.84192439862543,-0.09641954626298763,0.0023246900224029865,-0.21102087142808545,0.6193611175292772,-1.6738499154286173,0.8769771286802884,0.23857521571449822,0.5724363474654814,1.094506764492422,-1.032422922001621,-0.892212764472904,0.5043404158091893,-4.225665741667554,2.837169633845619,-3.538362,0.1251253,-1.3228258,1.9793326,20.705845,1.9434209,2.129474,7.960641,-14.899154460863958,2.12143837153431,1
59,23_22,23_22_02,affiliative,11.620743034055728,11.2898,0.236295742787569,0.5427,0.6262574750147605,10.010714285714286,-0.09140204184813325,-0.025924567926830733,-0.03694556139395078,0.6180071392306374,-0.4473965466527504,0.9101231340617694,0.2901628101245223,-0.604507603598049,0.011611734355173877,-1.3263713344322758,-0.7478679162997636,-0.7621863125423769,-0.4229791155301038,2.8280290238259873,-2.665039,0.30879578,-2.2166705,2.4235315,20.665842,2.1533384,2.5143254,8.00499,-8.041939209675602,-3.8270143603988447,2
60,26_25,26_25_01,affiliative,9.922600619195046,4.743,0.2150439337202959,1.359354420492117,0.1835526612286551,4.378006872852234,-0.0832730202958151,-0.01677919008228699,-0.020993367775025938,0.2919767152154944,-0.6601064366684274,-1.2362692302456642,0.10111770118207308,0.9326049508677889,-0.6865291450402409,-2.230541418478509,-0.5140101486231197,-0.35216260495316287,-0.07450239404475636,0.6270211026124118,-2.8530788,-0.53616303,-2.0127034,3.0410526,19.803684,3.4011984,3.0001056,8.649334,-11.321170607942971,-10.128860084141342,1
61,26_25,26_25_04,aversive,15.338658146964857,3.4285,0.09577322195679701,1.202712936009766,-0.10388241914229557,8.496527777777779,-0.06732694236556383,-0.01239038429979827,-0.010946701782312204,0.22984370750669136,0.018310750823477828,-1.667232870937624,-0.9598529026662539,0.6377732738373799,-1.1398112723862106,-1.5694306737149062,-0.05526930706354371,-0.15539496457637728,0.14496768703837315,0.20756564059838883,14.25209,17.743437,-2.1053748,2.9160717,-14.576558,7.4453893,3.2523832,9.009756,-4.3879273147681515,-9.881917543820368,3+
